duplication_type	gene	age	mean_ATAC_TSS_2kb
PD	Pbre1_17G220800	old	0.47569761554710566
TD	Pbre1_03G446000	old	0.5367303507700563
TRD	Pbre1_12G369000	old	0.6615720433015376
PD	Pbre1_12G160600	old	0.15161101238243282
TD	Pbre1_17G170800	old	0.7562954054176807
TRD	Pbre1_14G189200	old	1.3790039757937194
TD	Pbre1_01G222200	old	0.35311732289381326
PD	Pbre1_16G334800	old	0.6687999149821698
TD	Pbre1_15G759200	old	0.6973755037002265
TD	Pbre1_01G125600	old	0.8940249649453907
TRD	Pbre1_07G193200	old	1.0484090031310918
PD	Pbre1_16G451400	old	1.1845346164107322
TRD	Pbre1_05G291800	old	2.3842626713588833
PD	Pbre1_10G199600	old	1.0466479552593082
TD	Pbre1_15G030200	old	0.8992740482576191
TRD	Pbre1_09G164200	old	0.8079685738682747
PD	Pbre1_07G160000	old	0.9755284030511975
TRD	Pbre1_01G353200	old	1.1699093892648815
TRD	Pbre1_03G275400	old	0.9654325626529753
TRD	Pbre1_09G194000	old	1.0630017641186715
PD	Pbre1_16G162400	old	1.023144550099969
TD	Pbre1_02G067200	old	2.454985526328906
TD	Pbre1_11G039400	old	0.6329732488375157
TD	Pbre1_15G384800	old	1.4233431459218262
TD	Pbre1_05G513800	old	1.0872261116169395
TD	Pbre1_01G388200	old	0.5905485853068531
TD	Pbre1_09G226600	old	1.0301252522412687
TD	Pbre1_14G115000	old	0.9945227883160115
PD	Pbre1_17G146200	old	0.8605137008130551
TRD	Pbre1_10G484600	old	1.4515169813558457
TRD	Pbre1_04G138600	old	1.641726882621646
TD	Pbre1_10G382800	old	0.6803513638675213
TRD	Pbre1_01G352400	old	1.107561768874526
TD	Pbre1_13G089200	old	1.1434317902922628
PD	Pbre1_02G489800	old	1.1121645673196763
TRD	Pbre1_15G219000	old	0.787613763678819
TRD	Pbre1_11G180000	old	1.815051695484668
PD	Pbre1_08G313800	old	1.157012785859406
TD	Pbre1_11G130200	old	1.355712390214205
TRD	Pbre1_10G026400	old	1.8321741183474658
TD	Pbre1_13G088400	old	0.9328708202317358
TD	Pbre1_11G159400	old	1.2431216609552505
TRD	Pbre1_04G401600	old	1.0074014512635767
TRD	Pbre1_10G572400	old	0.47969461908563976
PD	Pbre1_07G348600	old	0.8852216881774366
TD	Pbre1_09G122600	old	0.7885478885173798
TRD	Pbre1_02G069800	old	1.3716011292934418
TRD	Pbre1_05G177400	old	0.7403024069778621
TRD	Pbre1_16G504000	old	1.6068714432269335
TRD	Pbre1_10G002800	old	1.3199300675317645
PD	Pbre1_12G331600	old	2.4902806994840505
TRD	Pbre1_11G272200	old	1.0185931764915588
TD	Pbre1_17G430000	old	1.3333535023257137
TRD	Pbre1_07G193800	old	1.1488152923732995
TRD	Pbre1_07G244800	old	1.219904603585601
TRD	Pbre1_16G106400	old	1.0361265816539524
TRD	Pbre1_16G438400	old	0.807675430458039
TD	Pbre1_05G023400	old	1.096923857331276
TD	Pbre1_14G432200	old	0.7443635958712548
TRD	Pbre1_10G129600	old	0.699409606117755
TD	Pbre1_11G355400	old	0.48483831472881134
TD	Pbre1_13G054600	old	0.41343730155378583
TRD	Pbre1_14G167600	old	0.6297633839901537
TRD	Pbre1_12G116400	old	1.0064957490079105
PD	Pbre1_02G173400	old	0.5263039406519383
TRD	Pbre1_06G088400	old	1.5529370496049522
TD	Pbre1_01G325000	old	0.41398728380911054
PD	Pbre1_17G451000	old	0.6459945196248591
TRD	Pbre1_01G403400	old	2.125062107980251
PD	Pbre1_11G030200	old	0.4989018975850195
PD	Pbre1_05G437000	old	0.5282705950457602
TD	Pbre1_08G058200	old	0.5846692393310369
TD	Pbre1_03G370800	old	1.0442138193026185
TRD	Pbre1_16G013000	old	0.9140571290627122
TD	Pbre1_04G288200	old	1.338677096236497
TRD	Pbre1_15G217400	old	0.675352899439633
TD	Pbre1_14G334000	old	0.61183289937675
TD	Pbre1_10G570000	old	0.8308018103893847
PD	Pbre1_05G371600	old	1.3795186974555254
TRD	Pbre1_17G387000	old	0.9670158286560326
TRD	Pbre1_01G192000	old	1.6687400833219286
PD	Pbre1_01G146000	old	0.6198053478077055
PD	Pbre1_11G285200	old	0.33283889984712
TRD	Pbre1_02G205200	old	1.1401036196798087
TRD	Pbre1_14G064000	old	1.1026024951711295
PD	Pbre1_14G214200	old	1.3734677267819644
TRD	Pbre1_04G252200	old	0.4823171186521649
TRD	Pbre1_08G112200	old	0.8422249004133047
TD	Pbre1_07G115000	old	1.0571296586301178
PD	Pbre1_06G283000	old	0.5235461476352066
TRD	Pbre1_03G370000	old	0.8577530151680112
TRD	Pbre1_01G329000	old	1.1450391599573195
TD	Pbre1_08G367000	old	1.1300046100392938
TRD	Pbre1_07G470200	old	1.1325941421519965
TD	Pbre1_11G409200	old	1.248354721814394
TRD	Pbre1_13G092400	old	1.8434886216074227
TRD	Pbre1_10G093000	old	0.534131667971611
TD	Pbre1_03G150400	old	0.7765820172242821
TRD	Pbre1_08G127600	old	1.0946657821238042
TRD	Pbre1_10G368200	old	0.8978651934489609
TD	Pbre1_12G325000	old	1.3170602236241102
TRD	Pbre1_05G272600	old	0.8613312159106135
TRD	Pbre1_09G151800	old	1.0074770928658545
TRD	Pbre1_15G039000	old	1.020908421240747
TD	Pbre1_05G033000	old	0.9822178512141109
PD	Pbre1_02G412600	old	0.5688443480338902
TD	Pbre1_14G052600	old	1.2726698197331279
TRD	Pbre1_14G003800	old	1.015994151616469
TRD	Pbre1_10G410600	old	0.7018872893191874
TRD	Pbre1_10G364800	old	1.2584814530629664
TRD	Pbre1_09G490800	old	1.1088981300592422
PD	Pbre1_02G038600	old	0.8392096626460551
TD	Pbre1_06G170600	old	1.371993747778237
TRD	Pbre1_04G040200	old	0.9620857745409012
TRD	Pbre1_01G345800	old	0.22527199392020703
PD	Pbre1_01G426600	old	1.1574804158657788
TRD	Pbre1_04G347200	old	0.8038604880031197
TRD	Pbre1_16G029600	old	1.3486511013172566
TRD	Pbre1_02G395400	old	1.344582190066576
TRD	Pbre1_10G472600	old	0.9985203006044031
TRD	Pbre1_13G029600	old	1.2447037932574747
PD	Pbre1_09G137800	old	0.6308850751444697
TD	Pbre1_10G460400	old	1.1443960233181716
TRD	Pbre1_01G151800	old	0.6481756665166467
TD	Pbre1_05G037400	old	1.048039166033268
TRD	Pbre1_03G052000	old	1.055404592929408
PD	Pbre1_02G377800	old	0.15869825228303672
TRD	Pbre1_17G440400	old	0.8388685164935886
PD	Pbre1_02G396400	old	0.7394744833856821
PD	Pbre1_09G461000	old	0.5542216498460621
TRD	Pbre1_10G022000	old	1.3431334608644245
TD	Pbre1_11G408800	old	1.2453685799241065
TD	Pbre1_09G156200	old	0.8180615778751672
PD	Pbre1_08G146400	old	0.6563894396796822
TRD	Pbre1_17G046600	old	0.7812392748128623
TD	Pbre1_02G477600	old	1.076079283542931
TD	Pbre1_07G042600	old	0.6099783612564206
TD	Pbre1_02G217400	old	1.4335253708958626
TD	Pbre1_02G470800	old	1.4379007626995444
TRD	Pbre1_06G029000	old	1.5653833074122665
TD	Pbre1_04G248000	old	1.0279023193493484
PD	Pbre1_07G160200	old	1.2736165689677
TRD	Pbre1_01G148200	old	1.4095025294721126
TRD	Pbre1_04G231200	old	1.0026504021137952
TD	Pbre1_03G338200	old	0.9471610020622612
TRD	Pbre1_14G306400	old	0.6018275355231018
TD	Pbre1_10G060000	old	1.6917151950895786
TD	Pbre1_10G462200	old	0.43461632737703615
TRD	Pbre1_04G118600	old	1.3492204659180715
TRD	Pbre1_15G237000	old	1.1694865036010742
TRD	Pbre1_10G244800	old	1.6610333769042043
TD	Pbre1_01G368600	old	0.6687859057150781
PD	Pbre1_14G311800	old	0.2926621771734208
TD	Pbre1_10G423600	old	0.40873507518041874
PD	Pbre1_15G489800	old	1.4918378029763697
TRD	Pbre1_02G255800	old	1.87854906141758
PD	Pbre1_09G393200	old	1.1745471039414406
TRD	Pbre1_13G033600	old	1.1756458653882145
TD	Pbre1_17G033400	old	0.6818279955014586
TD	Pbre1_15G064000	old	1.1059605968743562
TRD	Pbre1_11G250000	old	1.1254652729779484
TRD	Pbre1_04G102800	old	0.6280553260371089
PD	Pbre1_06G030600	old	0.8560686041023583
TRD	Pbre1_16G441800	old	0.9325777389183643
TRD	Pbre1_16G257000	old	0.9948427259176968
TRD	Pbre1_15G064200	old	1.0259760536439717
TRD	Pbre1_05G361200	old	0.755430705839768
TRD	Pbre1_17G015400	old	0.5111742312312126
TRD	Pbre1_10G515000	old	1.6111002200208606
TRD	Pbre1_16G084400	old	1.1816089281141757
TD	Pbre1_03G062600	old	0.8608002163395285
TRD	Pbre1_13G304400	old	0.765223419673741
TRD	Pbre1_16G381200	old	1.5943095522522928
TD	Pbre1_11G163600	old	0.6199708440992981
TRD	Pbre1_04G362600	old	1.172051462456584
TRD	Pbre1_11G204800	old	2.056766703516245
TRD	Pbre1_16G190400	old	1.3836576740443707
TD	Pbre1_02G507800	old	2.0659830335937444
TRD	Pbre1_16G372600	old	0.8780534572899341
TRD	Pbre1_07G206600	old	0.6725837812069804
PD	Pbre1_12G284000	old	1.0934987352062016
PD	Pbre1_07G147400	old	0.5034366662800311
TD	Pbre1_09G255600	old	0.26609529756568373
TD	Pbre1_11G450000	old	1.2556085605025291
TRD	Pbre1_09G306000	old	1.5043249832186847
TRD	Pbre1_03G027200	old	1.0226872924268247
PD	Pbre1_02G490000	old	1.0133241877183319
TRD	Pbre1_13G001200	old	1.0642508921008558
TD	Pbre1_14G427200	old	0.9940117525309325
TD	Pbre1_06G233200	old	1.2830005558393895
PD	Pbre1_03G058000	old	0.8861509528104217
TD	Pbre1_05G441400	old	0.9228502303734423
PD	Pbre1_10G175400	old	1.2488618376664817
PD	Pbre1_08G077800	old	0.5582564257457852
TD	Pbre1_17G019600	old	0.5585831039212644
PD	Pbre1_13G437600	old	0.9934363241046669
TD	Pbre1_06G216600	old	1.0896889588199556
PD	Pbre1_13G196600	old	1.0620562416855246
TRD	Pbre1_11G458200	old	1.1042274202816187
PD	Pbre1_02G152200	old	0.7803922786843032
PD	Pbre1_07G061600	old	1.2852839599102734
TRD	Pbre1_02G252600	old	1.5368430823273957
TD	Pbre1_05G390200	old	0.9659101892746985
PD	Pbre1_06G311400	old	0.7562904638685286
TD	Pbre1_11G093400	old	0.6221195529606194
PD	Pbre1_01G193600	old	1.7108861935138702
TRD	Pbre1_08G382600	old	0.8148260211702436
TRD	Pbre1_04G374800	old	1.3583684782236816
TRD	Pbre1_05G283600	old	0.6292480005007237
TD	Pbre1_01G110800	old	0.8614274211376906
TD	Pbre1_11G181400	old	1.1620183473229408
PD	Pbre1_05G450200	old	0.7846282254979015
PD	Pbre1_02G437600	old	1.2980115368589757
TRD	Pbre1_16G139600	old	1.2710927608422935
PD	Pbre1_01G236800	old	0.44994171718508
PD	Pbre1_14G081200	old	1.0413210144340994
PD	Pbre1_09G399200	old	1.2315672298148275
TD	Pbre1_06G317600	old	1.4627830313816665
TRD	Pbre1_05G371000	old	0.2523991690576076
TRD	Pbre1_02G348800	old	1.1993013261035084
PD	Pbre1_16G242200	old	1.0692109941244126
TRD	Pbre1_06G327600	old	1.0239033847004175
TRD	Pbre1_16G170800	old	1.1981200045198204
TD	Pbre1_09G101000	old	1.1961260352469982
TD	Pbre1_10G310200	old	1.1825073709636924
PD	Pbre1_10G462200	old	0.43461632737703615
TD	Pbre1_02G363400	old	0.5164973791586235
TD	Pbre1_03G046800	old	0.8789169346541165
PD	Pbre1_04G229600	old	0.8619200171455741
TRD	Pbre1_17G499800	old	1.511185009792447
PD	Pbre1_10G483800	old	1.1536446668952702
TRD	Pbre1_16G027600	old	1.2838674867693336
TRD	Pbre1_15G407800	old	1.2697922525405885
PD	Pbre1_15G416000	old	1.0494339548051357
TD	Pbre1_04G035200	old	0.8059339912068099
TRD	Pbre1_06G413200	old	1.3062554443776608
PD	Pbre1_08G374400	old	0.6471679860390722
TRD	Pbre1_17G359000	old	1.2188866273611785
TRD	Pbre1_17G271000	old	0.9427216289117932
PD	Pbre1_14G365200	old	0.2190454137828201
TD	Pbre1_15G494000	old	1.002027082897723
TD	Pbre1_10G195800	old	0.865825183056295
PD	Pbre1_07G162800	old	0.41487644609995183
PD	Pbre1_01G244000	old	0.8033769293427468
PD	Pbre1_10G093400	old	0.581130858493969
TRD	Pbre1_06G353400	old	0.9920541590042411
TRD	Pbre1_10G245200	old	1.4402028362452985
PD	Pbre1_14G365600	old	0.3353789534643292
PD	Pbre1_14G117600	old	1.4963312130942943
TD	Pbre1_17G084200	old	0.9393142917007207
TD	Pbre1_13G237000	old	1.5959820368885995
TRD	Pbre1_15G434000	old	0.9102778643798084
TD	Pbre1_07G107800	old	0.0822663951832801
PD	Pbre1_11G335400	old	0.9469434578754008
TRD	Pbre1_02G010800	old	1.4238634283840657
TRD	Pbre1_14G322800	old	1.194049464274198
PD	Pbre1_03G408800	old	0.5389971143268049
TD	Pbre1_12G070400	old	1.203176335133612
TRD	Pbre1_07G382400	old	0.7627468249741941
TRD	Pbre1_07G341600	old	1.2553402797132729
PD	Pbre1_09G024400	old	1.1223175103515388
TD	Pbre1_12G084800	old	1.0748588982950895
TRD	Pbre1_11G434200	old	1.204819477677345
TRD	Pbre1_13G388600	old	0.933398652356118
TRD	Pbre1_03G434000	old	1.1371150495186448
TRD	Pbre1_05G392400	old	0.7989648652896285
TRD	Pbre1_15G565600	old	1.7179067403078079
TD	Pbre1_14G373200	old	1.0742926666662096
TD	Pbre1_05G278600	old	1.051190152194351
TRD	Pbre1_05G202400	old	1.4280851821303366
TD	Pbre1_10G328200	old	1.036623317196965
TD	Pbre1_12G083000	old	0.649731094174087
TD	Pbre1_17G360400	old	1.301671494014561
TD	Pbre1_16G320000	old	0.8895599722117187
TRD	Pbre1_14G032000	old	1.0597711400091647
TD	Pbre1_10G032000	old	1.2778896784111855
PD	Pbre1_11G224600	old	1.0052140193805097
TD	Pbre1_15G412600	old	0.9741610908359288
TD	Pbre1_08G384800	old	0.30605073635838925
TRD	Pbre1_15G429800	old	0.7987218024730682
TRD	Pbre1_06G397000	old	0.6501379354149103
PD	Pbre1_10G349000	old	1.1440420754998921
TRD	Pbre1_02G237800	old	0.8651676466874779
TD	Pbre1_08G030400	old	1.8743062428832054
TRD	Pbre1_11G044000	old	1.151832718303427
TD	Pbre1_11G117800	old	0.8152490673698484
TD	Pbre1_06G076200	old	1.1183856879919767
TRD	Pbre1_15G109800	old	0.9664331431426106
TRD	Pbre1_12G244400	old	0.8939019793830812
TD	Pbre1_12G434200	old	0.986689573014155
TRD	Pbre1_12G404800	old	0.7905051730666309
PD	Pbre1_05G039200	old	0.6902538471594453
PD	Pbre1_10G087000	old	2.3676863215714694
PD	Pbre1_05G308000	old	1.617076674658805
PD	Pbre1_11G048800	old	0.7784817282110452
TD	Pbre1_01G311000	old	0.737567270487547
TRD	Pbre1_14G364800	old	0.10199126795120539
TRD	Pbre1_03G311000	old	2.193182927951217
TD	Pbre1_13G351800	old	1.1169417830184103
TD	Pbre1_10G374200	old	0.35099448305927217
PD	Pbre1_13G270600	old	0.4105997354239225
TRD	Pbre1_06G341600	old	0.5947531548961997
TRD	Pbre1_03G483600	old	1.3188439361006021
PD	Pbre1_05G116800	old	0.8640176375340671
TRD	Pbre1_03G048800	old	0.8596580469235778
PD	Pbre1_08G032400	old	0.3377571816667914
TRD	Pbre1_01G370200	old	1.1200845164097846
TRD	Pbre1_15G116800	old	0.40587896286323666
PD	Pbre1_05G029400	old	0.6039540529269726
TRD	Pbre1_05G153800	old	0.8242846894413234
TD	Pbre1_10G503400	old	0.958795626880601
TRD	Pbre1_02G504600	old	1.4528400037512184
TD	Pbre1_14G260600	old	1.209344819996506
TRD	Pbre1_15G606000	old	1.255169184094295
TRD	Pbre1_03G222600	old	1.1980695713311433
TD	Pbre1_04G180600	old	0.7039756940044463
TRD	Pbre1_13G264800	old	0.6207282349802553
TD	Pbre1_01G337200	old	1.0033021248877048
TD	Pbre1_01G152200	old	1.652786710694432
TD	Pbre1_12G304400	old	1.318964416027069
PD	Pbre1_06G106000	old	1.2389489708971233
PD	Pbre1_03G049400	old	1.2698951078504321
PD	Pbre1_17G223400	old	0.7861694759726525
TRD	Pbre1_02G199400	old	0.837124780766666
PD	Pbre1_05G422600	old	0.9821009176038205
TD	Pbre1_14G245000	old	1.299308605544269
TRD	Pbre1_12G332000	old	1.1056409336421638
TD	Pbre1_07G447200	old	0.38036462357640266
TRD	Pbre1_04G173000	old	1.5885425881706179
PD	Pbre1_01G269600	old	0.5277863231170923
TRD	Pbre1_14G216000	old	1.5333183851093053
PD	Pbre1_14G312200	old	0.4315696636633947
TRD	Pbre1_03G318600	old	1.642429369498044
TRD	Pbre1_01G371200	old	1.3087105203047398
TD	Pbre1_15G148200	old	0.8859400122612715
TD	Pbre1_15G013200	old	1.6536117323487995
PD	Pbre1_03G236200	old	1.0425137455817313
TD	Pbre1_07G269600	old	1.692812363728881
TD	Pbre1_14G304200	old	0.5971664450820535
TRD	Pbre1_17G271200	old	0.9829615900106727
TRD	Pbre1_12G171200	old	0.9672895395047962
PD	Pbre1_12G206200	old	1.685617231145501
TRD	Pbre1_17G016000	old	1.025965183030814
TD	Pbre1_03G018600	old	1.8482956000864506
TRD	Pbre1_12G009600	old	1.1508260544091464
TRD	Pbre1_12G107800	old	1.3706238749176263
TD	Pbre1_13G017200	old	0.7697367874905467
TD	Pbre1_15G752600	old	0.967900642584078
PD	Pbre1_05G268800	old	0.7492049949616193
PD	Pbre1_04G305200	old	0.8783501445315778
TRD	Pbre1_01G341400	old	0.8696934296786786
PD	Pbre1_01G131400	old	1.2678914469778537
TRD	Pbre1_12G331000	old	1.2615746283978224
TRD	Pbre1_01G143600	old	1.5670604432225228
TRD	Pbre1_12G084400	old	0.9182946616224944
PD	Pbre1_15G242200	old	1.4067493575513363
TRD	Pbre1_17G043400	old	0.9086809098385273
TRD	Pbre1_08G408400	old	1.2480140672028064
TRD	Pbre1_09G435800	old	0.9330949520394206
PD	Pbre1_02G093600	old	1.1663949552327395
TD	Pbre1_10G061000	old	1.1188552455389873
TRD	Pbre1_07G065800	old	0.39909557662531736
PD	Pbre1_04G352400	old	0.9152785822078586
TRD	Pbre1_03G383600	old	0.921974306665361
TRD	Pbre1_01G155400	old	0.7851131227929145
TD	Pbre1_15G153600	old	0.5386725100725889
TD	Pbre1_17G152000	old	1.3881122434288264
PD	Pbre1_13G270800	old	0.805146121000871
TD	Pbre1_08G388800	old	0.4908056830298156
TD	Pbre1_16G315600	old	1.0468497048392893
PD	Pbre1_01G139000	old	1.2344084481596946
TD	Pbre1_10G037200	old	1.0323653364460914
TRD	Pbre1_07G100400	old	1.1943183653876184
TRD	Pbre1_02G103000	old	1.0135579652581366
PD	Pbre1_02G401800	old	1.8478918018341062
TD	Pbre1_02G126800	old	0.8979105205237865
TRD	Pbre1_01G341000	old	0.7736893999502062
TRD	Pbre1_08G353000	old	1.101205832287669
PD	Pbre1_05G212400	old	1.3488184241354464
TD	Pbre1_03G463000	old	1.4684284029975534
PD	Pbre1_12G388600	old	0.671889235638082
TRD	Pbre1_05G351600	old	0.5473991624563933
TRD	Pbre1_11G466000	old	1.0097087837830188
PD	Pbre1_05G249600	old	0.552696885753423
TD	Pbre1_12G008600	old	0.7773256393894552
PD	Pbre1_09G065000	old	0.5727966097481548
TRD	Pbre1_15G609600	old	0.6856012540776282
TRD	Pbre1_06G153200	old	0.74692373399809
TRD	Pbre1_03G165400	old	1.2824123890697954
TRD	Pbre1_06G177600	old	1.2783425963819028
TD	Pbre1_17G110800	old	1.5147159205824134
TRD	Pbre1_12G363400	old	1.7175976960361001
PD	Pbre1_06G171600	old	1.5040652790069582
TD	Pbre1_14G121600	old	0.6647638530936092
TRD	Pbre1_04G068000	old	1.279112151786685
TD	Pbre1_04G319600	old	1.2669370912760496
TRD	Pbre1_11G362200	old	1.8680386421084407
TRD	Pbre1_17G264200	old	0.7971736937537789
PD	Pbre1_03G049200	old	0.9731287744641304
TD	Pbre1_15G206200	old	0.8739396950080991
TD	Pbre1_07G412800	old	0.4177049558572472
TD	Pbre1_06G007600	old	1.2370899210125208
PD	Pbre1_04G054400	old	0.6497144164228812
TD	Pbre1_07G494600	old	1.0320623160079123
PD	Pbre1_02G432400	old	1.443775242343545
TRD	Pbre1_03G326200	old	0.9436537819951774
TRD	Pbre1_03G127400	old	1.1672778324894608
TD	Pbre1_09G191800	old	0.416735053319484
TD	Pbre1_17G099800	old	0.8270553989894687
TD	Pbre1_17G075400	old	0.9001661721765994
PD	Pbre1_15G235200	old	0.41559682813100524
TRD	Pbre1_13G392000	old	1.1239886207506062
PD	Pbre1_02G279800	old	1.0031288959831
PD	Pbre1_04G044000	old	0.44911087393760685
PD	Pbre1_03G271200	old	0.14286573988012968
TD	Pbre1_17G454400	old	0.5334420872330666
PD	Pbre1_17G261800	old	0.6007195149119944
TD	Pbre1_09G021000	old	1.0068514861632138
TD	Pbre1_10G454000	old	2.0987389666438103
TD	Pbre1_05G463000	old	1.409595308473334
TD	Pbre1_09G202800	old	0.22795363280922176
TD	Pbre1_08G388000	old	0.7779868405386805
TRD	Pbre1_14G385800	old	0.9735671029780061
TD	Pbre1_04G053600	old	0.8868689260892569
TRD	Pbre1_12G145000	old	1.2613917555883525
PD	Pbre1_11G020200	old	1.3714437145553529
TRD	Pbre1_04G124000	old	1.2184501057490706
TD	Pbre1_11G392400	old	1.012330333713442
TD	Pbre1_11G130600	old	1.1059707778915762
TRD	Pbre1_13G225600	old	1.1269179129004478
TRD	Pbre1_05G224000	old	1.376934488788247
PD	Pbre1_08G153200	old	1.736554238848388
PD	Pbre1_02G038800	old	1.700378587573767
TRD	Pbre1_09G235400	old	1.0364035196974872
PD	Pbre1_10G444000	old	1.9353900691568853
TRD	Pbre1_09G150600	old	0.5497941303830594
TD	Pbre1_14G057400	old	0.7077634818293154
TRD	Pbre1_07G453000	old	1.1222645821981132
TRD	Pbre1_04G218800	old	1.7789059767276048
TD	Pbre1_03G377800	old	0.7228963591605424
TRD	Pbre1_13G449200	old	0.8153518416583537
TD	Pbre1_15G680800	old	1.961688283085823
TRD	Pbre1_10G330000	old	1.2262208509445192
TRD	Pbre1_11G456800	old	2.1203662384748463
PD	Pbre1_06G036200	old	0.24527141697145996
TRD	Pbre1_10G136800	old	0.7318992989771067
TRD	Pbre1_15G766000	old	1.2272578988820313
PD	Pbre1_11G032200	old	0.3534562427178025
PD	Pbre1_06G267400	old	1.1291584212332963
PD	Pbre1_06G028600	old	1.920695130169392
PD	Pbre1_03G157800	old	0.7578369972743094
TRD	Pbre1_08G132200	old	0.5695264251008629
TRD	Pbre1_06G043400	old	1.5844935362786055
TD	Pbre1_08G385400	old	1.0857653650008143
PD	Pbre1_05G243400	old	0.8987452961113304
TD	Pbre1_10G296400	old	0.9113490071296692
TRD	Pbre1_06G075000	old	1.9044966645985841
PD	Pbre1_11G096800	old	1.556353485137224
TRD	Pbre1_10G514400	old	0.6151609236914665
TRD	Pbre1_03G395400	old	0.8400399760752915
TRD	Pbre1_13G030600	old	0.8582962063793094
PD	Pbre1_07G278000	old	1.2773113235458733
PD	Pbre1_09G239600	old	1.0808785503506662
TD	Pbre1_05G481400	old	2.387487883463502
TRD	Pbre1_12G143600	old	1.2533001915886999
TD	Pbre1_15G403400	old	1.2451040891855953
TD	Pbre1_12G227200	old	1.113759332075715
TD	Pbre1_02G213800	old	1.801987901274115
TD	Pbre1_01G415800	old	1.3558536365106701
TD	Pbre1_02G495400	old	0.8048291906155647
TRD	Pbre1_09G164400	old	1.0293211132660507
TD	Pbre1_04G218200	old	1.0426160944253207
TD	Pbre1_04G222600	old	0.6340619317702949
TRD	Pbre1_11G021400	old	0.9867007064074278
TRD	Pbre1_15G110200	old	1.3477888833209872
TRD	Pbre1_11G070400	old	7.336012200001628
TRD	Pbre1_15G253000	old	0.7544968939647079
TRD	Pbre1_01G363800	old	1.0522112143039704
TRD	Pbre1_15G486400	old	0.7199491869658232
TD	Pbre1_13G139600	old	0.9169394113607705
TRD	Pbre1_15G167800	old	1.2092073382176458
TRD	Pbre1_15G217800	old	0.949047389626503
TRD	Pbre1_05G212800	old	1.788480772688985
TRD	Pbre1_13G034000	old	1.3473924630507828
TRD	Pbre1_17G136200	old	0.7480307481065392
TRD	Pbre1_14G058600	old	0.9610827615316957
TD	Pbre1_09G061400	old	1.4426222328096627
TD	Pbre1_02G237400	old	0.9273385112918915
PD	Pbre1_07G421800	old	0.03661355158314109
TD	Pbre1_15G673600	old	0.8234017031267286
TRD	Pbre1_04G058800	old	1.1828147814981638
TRD	Pbre1_07G015400	old	0.5531667352225631
TRD	Pbre1_03G157800	old	0.7578369972743094
PD	Pbre1_05G240000	old	0.9326107730939984
TD	Pbre1_11G500200	old	0.8979251739792525
TRD	Pbre1_08G046600	old	1.0613868634998798
PD	Pbre1_16G319800	old	0.9105951503347605
TD	Pbre1_05G492400	old	1.232265235543251
PD	Pbre1_17G215600	old	0.6306493987366558
TRD	Pbre1_15G646400	old	1.2029719418101013
TRD	Pbre1_05G478200	old	0.5941025073546916
TD	Pbre1_07G344600	old	0.942136378357187
PD	Pbre1_02G418400	old	1.0969277352839708
PD	Pbre1_08G377400	old	0.7486408194974065
TRD	Pbre1_15G065400	old	1.5444237575232982
TRD	Pbre1_11G275400	old	0.9301402108650656
TRD	Pbre1_10G322400	old	1.5897210533767938
PD	Pbre1_04G199800	old	1.6595126178115607
TRD	Pbre1_14G221800	old	0.7363083138950169
PD	Pbre1_15G557200	old	1.5870398841798306
TRD	Pbre1_04G115800	old	1.0726952324844898
TD	Pbre1_09G069000	old	1.2643492775708436
TRD	Pbre1_08G213400	old	1.7442636419758202
